partition_dt;okrug_mt;province_mt;locality_mt;merchant_city_nm;merchant_id;merchant_nm;terminal_id;geocode_quality_mt;region_denormalized_mt;settlement_denormalized_mt;street_address_denormalized_mt;latitude_mt;longitude_mt;okrug_stl;province_stl;area_mt;area_stl;locality_stl;district_mt;street_mt;house_mt;level_mt;full_addr_clear_hash;cluster_key;cluster_full_addr_clear_hash;fias_houseguid;fias_aoguid;fias_level;inn_mt;chain_mt;company_mt;internet_flag;sbrf_net;mcc_code;mcc_name;mcc_cat;mcc_supercat;terminal_type;kpp;manual_flg;store_format;count_trans;amount_rur;avg_cheque;locality;latitude;longitude;distance;point_type
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000021604;TABAK;11131493;1;Кемеровская область;Кемерово;"ул Новогодняя, Дом 14   \"\"";55.520992;86.100888;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;14;house;77c01e8bc5998f868b77dcb4141986d5;96ef6365b0ba8459cec29326c262240a;"";c8ce7af6-fadd-44ad-8db0-6ad01e9b5f9a;324c6530-705c-49bc-b757-92a6857475d3;housecode;420517310860;НЕ БРЕНД;ТАБАК;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";498;106110.0000000000;213.0722891566;Кемерово;55.354727;86.088374;18509.883083211590000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;991000015415;WILDBERRIES;21264007;1;"";Кемерово;ул Новогодняя, Дом 16;55.521022;86.099334;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;16;house;e55b7ca446dd4456746d02e281eea17f;"";"";c3409506-9d24-4045-aaed-13ac8b4300fb;324c6530-705c-49bc-b757-92a6857475d3;housecode;7721546864;Wildberries;WILDBERRIES;Y;Y;5691;Магазины мужской и женской одежды;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;500301001;N;"";86;132653.0000000000;1542.4767441860;Кемерово;55.354727;86.088374;18509.293901121095000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000000946;MAGAZIN DACHNIK;20063236;1;Кемеровская область;Кемерово;ул Новогодняя, Дом 18;55.520997;86.097411;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;18;house;1c3c6857f6161bec3939ff8104a3bd10;601f65215fd78d270999d943745c8645;"";bc93f9b9-1dbb-4c28-a80b-3592d6a6a232;324c6530-705c-49bc-b757-92a6857475d3;housecode;420303102703;НЕ БРЕНД;МАГАЗИН ДАЧНИК;N;Y;5499;Разные продуктовые магазины и рынки;Разные продуктовые магазины;Супермаркеты и продуктовые магазины;POS;"";N;"";418;100329.4000000000;240.0224880383;Кемерово;55.354727;86.088374;18502.378290189765000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000007065;KRYUGER;20504049;1;Кемеровская область;Кемерово;ул Стадионная, Дом 31;55.520273;86.111847;"";"";Кемеровский городской округ;"";"";"";Стадионная улица;31;house;bff1d9aadb378f54923c4c98ca729816;93bc1277e00731493a26cdbc3ae05273;"";55e28b57-fa15-4237-b885-a98c0f784c5d;22528c0e-2e05-4501-b171-1f7439285c19;housecode;420509570279;Крюгер;КРЮГЕР;N;Y;5921;Магазины алкоголя;Магазины алкоголя;Супермаркеты и продуктовые магазины;POS;"";N;"";886;249556.4800000000;281.6664559819;Кемерово;55.354727;86.088374;18472.535460054743000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;9295610323;SKALKA;25030425;1;NULLVALUE;NULLVALUE;650000, KEMEROVO, UL.NOVOGODNYAYA, 13;55.520558;86.101768;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;13;house;53440226d1eee86681b9fc5dc52999ec;03f236af544d157a47bbf8f393b25e47;"";d5f0e0dc-6e06-4ed2-998b-fd345dc52519;324c6530-705c-49bc-b757-92a6857475d3;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5814;Фастфуд;Общепит;Общепит;"";"";Y;NULLVALUE;1501;217657.2500000000;145.0081612258;Кемерово;55.354727;86.088374;18464.113400789090000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;22630202;MASTEROK - 2;22630202;1;NULLVALUE;NULLVALUE;650903, KEMEROVO, 23,NOVOGODNYAYA;55.520584;86.096729;Сибирский федеральный округ;Кемеровская область;Кемеровский городской округ;Кемеровский городской округ;Кемерово;"";Новогодняя улица;23;house;d90cb705feccc11141433df9ace5b6d9;2d99c480a49564aa9cb5eb72fff1201e;"";6abcf697-f9a6-4ec8-8666-7e40990398d9;324c6530-705c-49bc-b757-92a6857475d3;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5251;Магазины стройматериалов;Строительство и ремонт;Всё для дома;"";"";Y;NULLVALUE;1227;310174.4500000000;252.7909127954;Кемерово;55.354727;86.088374;18455.184395719600000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;0488278876;OOO MONTANA;J278876;1;NULLVALUE;NULLVALUE;650903, KEMEROVO, UL. SOVETSKAYA, D.5;55.520609;86.094968;"";"";Кемеровский городской округ;"";"";"";Советская улица;5;house;27a0a25b6dbba413c0dcce5141339031;02f55bc975fb361d71feea8db06a6751;"";6501ea2a-3933-4dcb-918b-f97097f6539e;0680a23f-0f19-460b-a703-2ae4b4e5b6be;housecode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5814;Фастфуд;Общепит;Общепит;"";"";Y;NULLVALUE;772;72274.6500000000;93.6200129534;Кемерово;55.354727;86.088374;18455.124471589617000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000001335;IP DEGTEVA T.I.;20094014;1;Кемеровская область;Кемерово;ул Новогодняя, Дом 15;55.52037;86.101148;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;15;house;0532ddcfa4b2ee989ac94fccb88809c0;90e9e2d707984e8a6a04049f258f7574;"";3c3c2944-5fe8-4d82-9075-f0c84f481136;324c6530-705c-49bc-b757-92a6857475d3;housecode;420512385614;НЕ БРЕНД;ИП ДЕГТЕВА Т.И.;N;Y;5651;Магазины одежды для всей семьи;Одежда и аксессуары;Одежда, обувь и аксессуары;POS;"";N;"";1;120.0000000000;120.0000000000;Кемерово;55.354727;86.088374;18441.473599194465000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000012796;SKEKKED;410472;1;Кемеровская область;Кемерово;ул Стадионная, Дом 29;55.519972;86.111416;"";"";Кемеровский городской округ;"";"";"";Стадионная улица;29;house;545f006bfc24e360c706aeb63ecddd93;126c95d2ef189803a3bfa2e264d90b0d;"";9350e979-6d98-4905-919d-cd6bcddbb9c0;22528c0e-2e05-4501-b171-1f7439285c19;housecode;4205153492;НЕ БРЕНД;SKEKKED;N;Y;4900;Коммунальные услуги;Коммунальные услуги;Оплата счетов;POS;420501001;N;"";89;142983.4200000000;1606.5552808989;Кемерово;55.354727;86.088374;18437.000217656410000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000005532;DAUTOVA G.L.;20395157;1;Кемеровская область;Кемерово;улица Стахановская, 23 Б;55.520334;86.099055;"";"";Кемеровский городской округ;"";"";"";Стахановская улица;23Б;house;ec39ccaf0cfd2a11306fce20a4f0f38e;73bf3edb917812ccd9e0154619b959ca;"";c3c243cf-ef1d-4397-b5f0-4d179064454a;b5f28185-2593-42e4-a7e6-f51e6baa0f0b;housecode;420800088833;НЕ БРЕНД;ДАУТОВА Г.Л.;N;Y;5331;Универсальные магазины;Всё для дома;Всё для дома;POS;"";N;"";214;101717.0000000000;475.3130841121;Кемерово;55.354727;86.088374;18432.172020436130000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000011938;SALON OPTIKA;508554;1;Кемеровская область;Кемерово;ул Новогодняя, Дом 15А;55.520069;86.100097;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;15А;house;47b3691f5a72a234d10e01b34cd43ecd;44d3b3d8ca66b586ae9b06045f07b9c3;"";c1239625-bbd3-4420-ad7a-d7a7918c24a3;324c6530-705c-49bc-b757-92a6857475d3;housecode;4209024459;НЕ БРЕНД;САЛОН ОПТИКА;N;Y;8043;Оптика и очки;Медицинские товары;Медицина и косметика;POS;420501001;N;"";36;39197.0000000000;1088.8055555556;Кемерово;55.354727;86.088374;18405.242107523640000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;260000003148;APTEKA-12;10012560;1;Кемеровская область;Кемерово;ул Стадионная, Дом 4Б;55.519794;86.107113;"";"";Кемеровский городской округ;"";"";"";Стадионная улица;4Б;house;0da85e10d146a6782c627209fb6d5397;9827b0acfef039bfde3127d02a222ae0;"";76f456d4-9a8e-416e-8936-ccc55517ef7c;22528c0e-2e05-4501-b171-1f7439285c19;housecode;4205097745;НЕ БРЕНД;АПТЕКА-12;N;Y;5912;Аптеки;Аптеки;Медицина и косметика;POS;420501001;N;"";1044;422189.7800000000;404.3963409962;Кемерово;55.354727;86.088374;18397.820396849955000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;21726531;STROYMASTER;21726531;1;NULLVALUE;NULLVALUE;650903, KEMEROVO, 4 B,STADIONNAYA;55.519615;86.106035;"";"";Кемеровский городской округ;"";"";"";Стадионная улица;4А;house;7dbf83aba1a1e2d67b0c87d5687f523a;1b68c2adbfd054ae960df4011ab1cb8b;"";"";22528c0e-2e05-4501-b171-1f7439285c19;streetcode;NULLVALUE;НЕ БРЕНД;NULLVALUE;N;N;5211;Пиломатериалы;Строительство и ремонт;Всё для дома;"";"";Y;NULLVALUE;455;220830.8200000000;485.3424615385;Кемерово;55.354727;86.088374;18373.701228382090000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000025320;MIR PIVA;22078582;1;Кемеровская область;Кемерово;ул Стахановская, Дом 23А;55.519514;86.099046;"";"";Кемеровский городской округ;"";"";"";Стахановская улица;23А;house;a9017e628292740bb05fdde25175de63;9d31210d58fb744a9d828f66ba47ed75;"";aa537508-7179-419d-a5d7-e33a3f93702d;b5f28185-2593-42e4-a7e6-f51e6baa0f0b;housecode;"";Мир пива;"";N;N;5921;Магазины алкоголя;Магазины алкоголя;Супермаркеты и продуктовые магазины;"";"";N;"";1009;287148.2400000000;284.5869573835;Кемерово;55.354727;86.088374;18341.007181917514000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000018795;NOVOGODNYAYA 3;21433788;1;Кемеровская область;Кемерово;ул Новогодняя, Дом 3;55.519091;86.104203;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;3;house;45fba2dc8aab049d54622e88ae9b14a2;50b03b05dc663e8d31cb6ce392901367;"";2c10fb22-0bb4-4c34-bd62-93d49b5b6259;324c6530-705c-49bc-b757-92a6857475d3;housecode;4212041260;НЕ БРЕНД;НОВОГОДНЯЯ 3;N;Y;5933;Ломбарды;Ломбарды и подержанные товары;Всё остальное;POS;421201001;N;"";12;7227.0000000000;602.2500000000;Кемерово;55.354727;86.088374;18308.856717294635000000;medium
2020-04-01;Сибирский федеральный округ;Кемеровская область;Кемерово;KEMEROVO;261000019493;GAUZ KO OKSP;21498437;1;Кемеровская область;Кемерово;ул Новогодняя, Дом 1;55.519004;86.106125;"";"";Кемеровский городской округ;"";"";"";Новогодняя улица;1;house;f26e8d2c89ce3b623260cfe309efa09a;e25f730a5eb06f4a8a9fd3acd33d9396;"";1cf8a38c-cf94-447c-a5bd-61b081a98459;324c6530-705c-49bc-b757-92a6857475d3;housecode;4205383383;НЕ БРЕНД;ГАУЗ КО ОКСП;N;Y;8021;Зубные врачи и ортодонты;Медицинские услуги;Медицина и косметика;POS;420501001;N;"";144;264248.0000000000;1835.0555555556;Кемерово;55.354727;86.088374;18306.214691158348000000;medium
